STATE|STATEFP|COUNTYFP|COUNTYNAME|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT
IL|17|195|Whiteside County|19031|02398703|Deer Grove village|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|24374|02398840|Erie village|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|28144|02394833|Fulton city|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|28404|02804102|Galt CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|195|Whiteside County|45278|02399208|Lyndon village|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|50530|02395409|Morrison city|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|61977|02396287|Prophetstown city|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|64928|02396397|Rock Falls city|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|72546|02395965|Sterling city|INCORPORATED PLACE|C1|A
IL|17|195|Whiteside County|74470|02399952|Tampico village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|01517|02806447|Andres CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|01803|02806448|Arbury Hills CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|03012|02394031|Aurora city|INCORPORATED PLACE|C1|A
IL|17|197|Will County|04585|02398066|Beecher village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|07133|02398147|Bolingbrook village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|07276|02806458|Bonnie Brae CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|07640|02398160|Braceville village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|07770|02394237|Braidwood city|INCORPORATED PLACE|C1|A
IL|17|197|Will County|12476|02397601|Channahon village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|15170|02398586|Coal City village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|17458|02393670|Crest Hill city|INCORPORATED PLACE|C1|A
IL|17|197|Will County|17523|02398650|Crete village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|17939|02393390|Crystal Lawns CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|18212|02806472|Custer Park CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|19837|02398721|Diamond village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|21475|02806475|Eagle Lake CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|23945|02398822|Elwood village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|24920|02392995|Fairmont CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|27624|02398915|Frankfort village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|27644|02393010|Frankfort Square CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|30120|02398985|Godley village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|30419|02806491|Goodenow CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|35835|02398535|Homer Glen village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|37465|02393064|Ingalls Park CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|38570|02395477|Joliet city|INCORPORATED PLACE|C1|A
IL|17|197|Will County|41716|02393091|Lakewood Shores CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|42795|02398417|Lemont village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|44225|02395740|Lockport city|INCORPORATED PLACE|C1|A
IL|17|197|Will County|44244|02806521|Lockport Heights CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|44784|02806522|Lorenzo CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|46357|02399240|Manhattan village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|47046|02806524|Marley CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|49607|02399376|Minooka village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|49854|02399380|Mokena village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|49945|02399381|Monee village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|51622|02395147|Naperville city|INCORPORATED PLACE|C1|A
IL|17|197|Will County|52584|02399470|New Lenox village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|56640|02399586|Orland Park village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|56887|02399593|Oswego village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|57732|02399622|Park Forest village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|59052|02399653|Peotone village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|60287|02399684|Plainfield village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|60826|02806545|Plum Valley CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|61860|02393198|Preston Heights CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|63382|02806550|Rest Haven CDP|CENSUS DESIGNATED PLACE|U2|S
IL|17|197|Will County|64005|02806552|Ridgewood CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|64239|02806555|Ritchie CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|64902|02399104|Rockdale village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|65442|02399114|Romeoville village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|69758|02399813|Shorewood village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|72520|02399892|Steger village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|73872|02806567|Sunnyland CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|74275|02399944|Symerton village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|75484|02399987|Tinley Park village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|76935|02400029|University Park village|INCORPORATED PLACE|C1|A
IL|17|197|Will County|81938|02393860|Willowbrook CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|82101|02397328|Wilmington city|INCORPORATED PLACE|C1|A
IL|17|197|Will County|82257|02806587|Wilton Center CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|197|Will County|83245|02399735|Woodridge village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|06444|02806456|Blairsville CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|199|Williamson County|10084|02397509|Bush village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|10630|02397537|Cambria village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|11163|02393739|Carbondale city|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|11514|02393757|Carterville city|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|15807|02398603|Colp village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|17094|02628548|Crab Orchard CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|199|Williamson County|17185|02398644|Crainville village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|17289|02393666|Creal Springs city|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|24166|02398834|Energy village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|27858|02398925|Freeman Spur village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|34358|02394365|Herrin city|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|36815|02394459|Hurst city|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|38544|02395475|Johnston City city|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|46916|02395010|Marion city|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|60209|02399681|Pittsburg village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|71526|02399873|Spillertown village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|72884|02399909|Stonefort village|INCORPORATED PLACE|C1|A
IL|17|199|Williamson County|81165|02771129|Whiteash CDP|CENSUS DESIGNATED PLACE|U2|S
IL|17|201|Winnebago County|02050|02804650|Argyle CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|201|Winnebago County|13074|02397612|Cherry Valley village|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|21280|02398762|Durand village|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|41456|02393085|Lake Summerset CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|201|Winnebago County|45031|02395774|Loves Park city|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|45726|02399215|Machesney Park village|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|52701|02399477|New Milford village|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|58408|02399642|Pecatonica village|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|65000|02396405|Rockford city|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|65156|02399106|Rockton village|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|65611|02399116|Roscoe village|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|70590|02395912|South Beloit city|INCORPORATED PLACE|C1|A
IL|17|201|Winnebago County|80570|02806583|Westlake Village CDP|CENSUS DESIGNATED PLACE|U1|S
IL|17|201|Winnebago County|82491|02399716|Winnebago village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|04273|02398052|Bay View Gardens village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|05261|02398096|Benson village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|16119|02398616|Congerville village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|18940|02398702|Deer Creek village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|23737|02394632|El Paso city|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|24543|02394706|Eureka city|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|29080|02398956|Germantown Hills village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|30445|02398176|Goodfield village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|39038|02398328|Kappa village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|45109|02804103|Lowpoint CDP|CENSUS DESIGNATED PLACE|U2|S
IL|17|203|Woodford County|48606|02399325|Metamora village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|49568|02395353|Minonk city|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|57524|02399620|Panola village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|64590|02399095|Roanoke village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|68510|02399782|Secor village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|71604|02399875|Spring Bay village|INCORPORATED PLACE|C1|A
IL|17|203|Woodford County|79007|02400097|Washburn village|INCORPORATED PLACE|C1|A
